ListingId,MarketplaceName,InvalidField
772e4df3-3be5-4972-bcdd-10d0cbb97161,AMAZON,owner_email_address
46297129-5f33-4a62-b21f-ccc2acd7b951,AMAZON,upload_time
1a1d3003-4853-486a-9768-4813f4971c44,AMAZON,listing_status
04142575-4e2a-4c28-bbb5-12b948768191,AMAZON,owner_email_address
8c1cc99d-cf2d-4ad3-9c72-bbde17ac85c3,EBAY,listing_price
29e649a1-9792-4f0c-abbc-453d167e50b4,AMAZON,listing_price
ba81397d-7068-4fe1-9519-4849dc7faa3e,EBAY,listing_status
22f15957-8baa-4d87-8dfc-f1f27980503c,EBAY,listing_price
c19a4340-f762-4899-9b66-47a4239292ca,AMAZON,owner_email_address
8681f08e-6c2a-44b5-acc3-9cdf3978f979,EBAY,listing_price
2e018861-1a32-4da9-b01a-211d682fa429,AMAZON,listing_price
6f8da67b-ddf8-4e6b-af6d-1673e6bc93bd,AMAZON,upload_time
7137ad2c-f713-4e33-a54b-b15afcc29751,AMAZON,listing_status
ddfd526d-c2da-4446-9533-dc828f26793d,EBAY,owner_email_address
c99d471e-d5c2-4366-b61d-adf30bd8430f,EBAY,upload_time
4821da98-e77c-4252-b636-41d0c1d54ef0,EBAY,upload_time
63bd8460-b08f-4e03-9b56-cd6b4837b051,EBAY,upload_time
6be55803-d8c3-4774-812a-28b8191085da,EBAY,upload_time
448818aa-04e8-4fca-a6d4-d39461c0efba,EBAY,listing_price
fb06491e-dc09-4ab8-b08d-9ecce6d4ee50,EBAY,upload_time
8cd8e6a8-29db-45b7-a4a7-1fac7f40db27,EBAY,owner_email_address
2a824a05-c859-4962-9810-f947d57c5c6c,EBAY,owner_email_address
f0303803-2866-402c-9c6a-8fec9e484680,AMAZON,owner_email_address
91adb02f-3e2d-4040-b43b-08f876071cc3,EBAY,listing_status
2e6c8092-7608-4eb8-8a74-7b7c5fbbf559,EBAY,upload_time
a4b3d689-2570-43e8-8deb-3bce959859e6,AMAZON,listing_status
52b7cc97-a44a-4442-b099-d56ee5d7bf41,AMAZON,owner_email_address
74dec19a-9e57-4ea4-80d7-22c1696cb982,EBAY,listing_price
31c70179-ac29-42fd-80c6-ddfb973e6368,AMAZON,listing_price
f1135a6b-c5ca-4507-846d-df31d7024094,EBAY,upload_time
69a95a02-caed-4ebf-9789-7cd47a68a5b7,AMAZON,listing_status
c85540e6-c4f8-46e8-bbfe-0a0eb23b03fb,AMAZON,listing_price
0d61b965-50a3-488f-a4ee-e1fa42f8da8f,EBAY,upload_time
d3fd5e97-548e-4a61-a048-53ab7eff56ce,AMAZON,upload_time
f6bf7b7c-e012-4b8e-9c3c-4e63485aca26,EBAY,owner_email_address
c0858556-cab5-45a7-9f75-dfb1f829fd7a,EBAY,listing_price
71353493-28f1-475b-8a69-b5a74242d269,EBAY,owner_email_address
ba084fed-280f-42de-b54e-7dded57ec51a,AMAZON,listing_price
fa6734eb-421b-4b36-8805-cc29eea18d72,EBAY,listing_status
7622642d-24a8-49af-b035-713673d9e5ff,AMAZON,owner_email_address
5770de17-ebd8-45bf-8371-277cec390fd7,AMAZON,listing_price
cdf1dcdd-8884-4047-a7d1-b3a365838d52,AMAZON,owner_email_address
a2b110d8-a142-4397-8925-2e5d264ae654,EBAY,upload_time
adaadeea-245a-458c-a4df-fb5439082b83,AMAZON,listing_price
3532a062-5668-42a7-88f0-d787a5992966,AMAZON,listing_status
31565a93-99ad-407d-a83a-de9dae0f13c2,EBAY,listing_price
4d333d7f-2664-417b-b337-447f1dcc24a8,EBAY,upload_time
f2b9934e-d19b-4b67-8c6f-34adb42a6836,AMAZON,listing_price
aa8000ca-f823-4b28-ba4e-12f8348c4ae2,AMAZON,listing_price
42e9f239-6994-4808-aa8e-de7c31681ee3,EBAY,upload_time
2ad2b2c9-adae-4ffd-b4cc-2bf3f8621423,EBAY,upload_time
bf26f85d-9a57-4973-93c9-9f8e23530990,EBAY,listing_price
b76cd94a-951f-4a9d-b9d4-fa2515b5441c,EBAY,listing_status
deaaa9b0-c54a-4b90-ba2b-07e7830beff7,EBAY,owner_email_address
479222d4-8ab6-4c67-8e7c-61a6a3f99a10,AMAZON,owner_email_address
03de4094-3400-4920-a8c6-e1871eeea4b0,EBAY,upload_time
abe77e6d-d0ab-406f-a0c9-b2ebc8aafa87,EBAY,listing_price
367ec705-1f7d-45c5-baf6-fb90f3e7af75,EBAY,owner_email_address
f2ea300d-ad32-45f0-9e53-cf67b27e3048,EBAY,upload_time
51230772-2f65-4d12-823c-f89c63d19d25,AMAZON,listing_price
ba252bfc-202f-42c9-8809-7c67d33a54fc,EBAY,upload_time
2572e872-85f7-4dab-b2bb-a12ba44b201d,AMAZON,upload_time
13eb7652-6ca9-4a07-96ba-250694d1b2bb,EBAY,owner_email_address
8864d91f-e40c-4ead-b43d-3a5b5f040e93,EBAY,owner_email_address
597dfb2c-68c9-44fa-956c-bd3c14d235c6,EBAY,upload_time
8fdab8ee-da3c-4dfc-8b73-296b7bf007fb,AMAZON,owner_email_address
a3d612ec-b4f3-40ac-aacd-35432c044b2c,AMAZON,owner_email_address
0ab22151-b240-482e-9641-6b1f7e10854b,EBAY,listing_status
af5045f3-aa1f-4b5c-80d6-7d2dd9db3edc,EBAY,owner_email_address
8c8b9c31-4a86-4c0a-993d-1e5db129ec1d,AMAZON,owner_email_address
12404233-12e5-4884-8063-8544ceed9e18,EBAY,owner_email_address
89ecb207-3305-4160-89bd-2ed7e6bbb7c9,AMAZON,listing_status
74b89c57-0ce1-466e-9d45-5a8255e6ebeb,EBAY,listing_status
8dd4f815-6fcc-44e0-9316-b095a63b8670,EBAY,listing_price
0ceadbb7-3c1c-4ac8-83cd-03b9f4e3b07c,AMAZON,owner_email_address
f2f07924-8369-40d9-8aeb-488d47cd42a6,AMAZON,listing_price
4cd75426-4f2f-4d36-b762-0737c3fe151b,AMAZON,upload_time
9a43ed81-6543-47ed-8cb4-24f29b875548,AMAZON,listing_price
1c845a42-7a60-4cff-90bf-45028e76577c,AMAZON,listing_price
5bc797fa-78c2-4ab1-b1bc-23f0b32859a8,EBAY,owner_email_address
759909ca-344f-4db9-9637-f198c1d5b121,EBAY,listing_price
01a32f3f-9f17-4e4a-ab87-0b051a40f766,EBAY,listing_price
76ae6a08-ba9d-4e63-8948-0489dc9e63b5,EBAY,upload_time
f2110dd2-84d9-444f-9a48-42f741a35a6a,EBAY,listing_status
8f2107e6-1e4f-4234-a647-9eb928e6fa9b,AMAZON,owner_email_address
bf14f10d-301e-4f39-928c-b128917f595a,AMAZON,listing_price
03e566dd-18ef-4851-98aa-ded6dd186729,AMAZON,owner_email_address
0056aea0-51ad-475b-be02-1c19fd2953e7,AMAZON,listing_status
70facbc2-5a5f-4e81-a0e7-07f416934f43,EBAY,listing_status
d325aeec-5359-43de-b69b-c3b3594d86bc,AMAZON,owner_email_address
9250ad25-0f6d-44c2-850b-60a2cdef1a4a,AMAZON,listing_price
c97c58f5-19ec-442a-a223-d586c695e4a0,AMAZON,upload_time
66e66f86-3888-44f4-8094-b11283203224,EBAY,listing_price
1e3032a1-def3-4a6f-b181-4012117b9631,EBAY,upload_time
9e3c5eb7-55ce-4de4-a19e-63872e466fd8,AMAZON,listing_price
0b4444b2-1f85-470e-9cce-192dded85eed,AMAZON,upload_time
19358463-044e-4aae-8d29-54ad03e7b5c9,EBAY,upload_time
8dff336b-a9f3-4761-822e-3b6645b8e121,EBAY,upload_time
55e63c61-650c-403a-b22b-47528bd3b88f,AMAZON,listing_status
abc4bee5-a95b-4ac8-82a3-1215156383d9,EBAY,upload_time
2b4bb746-684a-4085-8159-a8268b0a2a03,EBAY,listing_price
98a0db0f-d385-41a3-98e1-92b994f24e6c,AMAZON,listing_price
e3f4c392-d370-4ca7-b926-a8e98f6fbb30,AMAZON,listing_price
0a8670ae-a030-4f7c-9589-0e8799a4bb45,AMAZON,upload_time
d569ab4e-453c-4289-a228-5593b4c61bca,AMAZON,upload_time
904380be-ae91-4ace-b6d9-f1fd85c5c21e,AMAZON,listing_status
4f99f4e7-915f-4c7f-8967-933d9299b895,AMAZON,listing_price
c3ef1e00-560c-4830-b2d3-157b24abadff,EBAY,listing_status
d8ead2ae-cf8a-4950-91e2-41167390719e,EBAY,listing_price
50a0f307-355e-4232-a6b1-e80b1b034d24,AMAZON,listing_price
0b3d478c-dba9-4d63-9317-1ec443b8a694,AMAZON,listing_price
f304b826-c85c-4743-8916-20938c3debe5,AMAZON,listing_price
545deb9e-c418-4b13-9da3-7b9d5af14e23,EBAY,listing_price
280dc25f-54bb-4d11-a432-eb37007c2c99,EBAY,owner_email_address
a6e9972d-54f6-4ea8-bc1a-b14377082bdf,EBAY,listing_status
0dcdc140-363b-4215-ba9f-0c2266b88276,AMAZON,listing_price
e96f948c-894f-4711-8e37-55b1c8a8fb0e,AMAZON,upload_time
d117c5ff-c5fa-4d90-abdb-38e7dde2716c,EBAY,listing_status
0ee261a6-625a-41ee-bd7f-8a22f6ffcc5a,AMAZON,owner_email_address
44d45ba1-4db7-4380-8176-7343721de417,AMAZON,upload_time
5ec97a83-dfb1-4158-a61e-bcb6666da5f7,EBAY,listing_status
b5332293-35eb-4e76-89c0-a180709fe1c8,EBAY,owner_email_address
c879a074-3ead-4ad1-8078-9896ac77cd2e,EBAY,owner_email_address
ab373adb-8652-48fa-b769-a7acb2f7153b,AMAZON,upload_time
bb1c1410-ace0-4b98-adc2-fecadf384733,EBAY,listing_price
443ac230-914d-494f-a7a7-42af35418017,EBAY,listing_price
b1de0ba6-94fa-4998-8b39-a7887b6c1c64,AMAZON,listing_price
4d8a7bd6-6571-451e-a2b0-044c5a01c2ab,AMAZON,upload_time
f7babd2c-58bd-4eb5-b0ab-984335f83e67,EBAY,listing_status
b5fb36fb-92ef-4e25-a3e7-417e981405b3,AMAZON,listing_price
e2beb889-a9f0-4b40-8cf6-bef90966297d,EBAY,listing_price
dc994ffc-b759-43bc-ae51-f7a33a487276,EBAY,upload_time
ec6e0b20-27ef-4b98-bded-e0e99bc0e62a,EBAY,listing_price
96a8d3e1-6ae6-43e3-b3f8-7d27a9a97e96,AMAZON,owner_email_address
b2a60c38-dcb5-46f7-8448-aac7719d70da,EBAY,owner_email_address
77a78f18-3cdd-48f5-aa05-f1a19613cb45,AMAZON,listing_status
dd06ea1a-e244-408e-a30d-75b34ea81db8,AMAZON,owner_email_address
71aba2f8-7d7e-4069-8811-5fd82c806bb6,AMAZON,owner_email_address
150bfcf8-aad0-47bf-bf9f-a8f010b21c8d,EBAY,listing_status
fbdc500b-782d-4e90-b495-a7d3376c7e46,AMAZON,upload_time
c9575658-ee5c-4444-ae21-3389864a4c2d,EBAY,listing_status
25f5869c-bace-4399-9480-2dea8daafcd0,AMAZON,upload_time
c7a78eea-2959-402f-86dc-db87226caae1,AMAZON,listing_status
10c24779-a3b9-403d-974f-efa4717648fa,AMAZON,listing_price
b1272e84-5a48-438b-895d-bd8d8337e924,AMAZON,listing_status
d6d94727-63d2-4089-abcc-476495592b72,EBAY,upload_time
6bf537cd-9b7b-4c21-b9fa-4b47af446f1a,EBAY,listing_price
2ae371b5-0abb-48a9-9bbb-0d07133403e1,EBAY,listing_price
aeb830cc-0a64-4970-9984-6e6c3f8cc05c,EBAY,listing_status
6f0fcefd-642e-4198-b407-4f3e5703f393,EBAY,upload_time
15b598ee-3c31-4aff-ae40-6914bb25574d,AMAZON,listing_price
5b6cb199-16dc-4c2c-a40d-f9c03623c8be,EBAY,listing_price
aaa6576c-9dbd-478f-8fbc-04b7fb61a63f,AMAZON,upload_time
cd28d7cb-60a1-4925-8733-72c36b5a46e7,AMAZON,upload_time
62d4e3db-74cb-4b48-831f-666a9e7c7cef,EBAY,listing_price
c4a69a12-ef49-446e-9542-84ecca9f5e9f,EBAY,owner_email_address
53d2ac3f-f35d-4dfa-a785-cc4f35966d89,AMAZON,upload_time
1b690c38-efb9-4a2d-a9a3-1319daf23294,EBAY,listing_price
438765ee-8113-4cfb-884d-50e7854ca3d8,EBAY,owner_email_address
18401ba0-d5cb-415b-9e91-f3de0e4396e9,AMAZON,owner_email_address
12f6dc68-068e-41ea-8e05-7170030a5b57,EBAY,listing_status
8f65ad4e-212b-4233-b17d-dc7a9c944151,AMAZON,upload_time
9eb12ba5-a669-4f9b-89ce-81609d039b1e,AMAZON,listing_price
e3be577c-4bfb-4c6a-bf03-3829260c361d,EBAY,listing_status
60240143-9ce9-4374-9081-f698fd088590,AMAZON,upload_time
81baffda-a38c-4116-8d2c-3039ec10d918,EBAY,listing_status
1efa2d2e-d450-4f42-bedc-f93612391ed5,AMAZON,owner_email_address
84004b24-0bcd-4bf7-9eab-91995c46babd,AMAZON,listing_status
84e3f62d-c4e9-408e-a0c1-3ef6e285380c,EBAY,owner_email_address
c966ed3e-1838-40ad-835d-bec445d2158f,EBAY,listing_price
11234568-0d9b-442c-b530-fa955db06a51,AMAZON,owner_email_address
12b2b07d-7809-44ca-9950-f8efb3095763,EBAY,owner_email_address
efa7c7a0-f53d-41bf-beac-ad00c7bb1d2b,EBAY,owner_email_address
7c8b52a2-81ca-4a4a-a487-068e0e5bd704,EBAY,upload_time
47b32e59-f0b8-4333-9aa9-f5bd3f743268,EBAY,listing_price
5a38a5af-5be4-4de8-b6d6-2841a564dbe7,AMAZON,listing_status
ea09fa24-b14c-41a6-92e4-47a0a8510200,EBAY,listing_status
6f1e7a63-be22-4e09-aa78-8f723efd4154,AMAZON,upload_time
7a3e3669-3358-4aff-b579-7214d5beee54,EBAY,owner_email_address
996902d1-88c6-4c60-898b-9a4a4173616c,EBAY,listing_status
01f4e504-67d5-48fc-acd7-39bb74417871,EBAY,owner_email_address
3d341454-d5f5-48e3-a06a-48f64cccf24a,EBAY,listing_price
bbdf70ce-4ed2-4d77-9945-2715a7febada,EBAY,listing_price
c7e666db-3224-49a1-ae35-ed1d41fe63eb,AMAZON,owner_email_address
c03cd4cb-ff64-4b70-bf8e-ebc2ba22f4a0,EBAY,listing_price
0061f98b-d5f2-476e-a4a8-74082db40a9e,AMAZON,owner_email_address
587362d9-3909-4bba-8e2a-447fe71c9f10,AMAZON,owner_email_address
21423f16-9159-45fb-aeeb-9d2be889771f,EBAY,listing_price
42c64d10-49e0-4700-a16c-cdf95356275a,EBAY,listing_price
5ef55a67-09a4-4fb0-bab3-567ff469af92,EBAY,listing_price
2f5504b6-eb8f-4c7f-8cad-552829bbc6c3,AMAZON,listing_status
0414a2c7-7589-4fef-8e15-1dd4f116a7c2,AMAZON,upload_time
be90117a-20df-429a-a3fc-aea746153f72,EBAY,upload_time
f6fd057b-68d8-4009-834f-cf0b36e4b760,AMAZON,owner_email_address
851dc253-3b77-4a68-9992-953d11d50e9a,EBAY,listing_status
ea5de643-cea4-48a0-a665-d24e88ea3181,AMAZON,owner_email_address
c5341c5c-5f72-424c-b52a-c56459844f4e,AMAZON,upload_time
eb5ab7cb-5179-43ea-9860-8f7aa9e75d4d,EBAY,listing_price
61d00d34-6622-4cdf-80e5-1beaf9671eaf,AMAZON,owner_email_address
5ca4b5f2-1c13-4812-8663-7af5a5c0f6ee,AMAZON,listing_status
9b3c6d7e-a4f6-48ee-95d5-547dc5c5d5e1,AMAZON,listing_price
28657145-0adb-4a82-b510-837807351cb2,AMAZON,listing_price
adeae736-5a4b-433c-b366-fca8b34e7ab2,EBAY,listing_price
c49e29b4-7f44-4fb6-9182-393dbc9e7cec,AMAZON,listing_price
410d9558-beab-4e6f-897e-0b59f04523c1,AMAZON,listing_status
917a7a07-725c-484c-86f5-ef5e3964dd83,AMAZON,upload_time
30d62b91-3b9f-41f3-a5f3-fd6c471e442f,AMAZON,listing_status
a5d5d20d-9181-4ea8-b7c1-00782a1469f3,EBAY,listing_price
aa53e994-2a66-4b7d-ad7f-caac73dcede1,AMAZON,owner_email_address
1dde774b-979f-406c-b5bc-4016547523ab,EBAY,listing_status
f56ed2c1-698a-4c59-a530-8aa276bb139d,AMAZON,owner_email_address
7428ee63-c63e-4d05-9a06-83165fcc4f2e,EBAY,listing_status
d62e1927-0ab5-4b8e-8cfb-f2024cce1c1c,EBAY,owner_email_address
1014e58f-96e3-4311-8653-0ac8f2f6704d,AMAZON,upload_time
92cba30e-277b-4b79-9345-422f2099b10c,EBAY,upload_time
7e60fe06-06b4-4f12-ab7e-55ffdc3c01d6,EBAY,owner_email_address
559e2b1e-26fd-461c-9e64-a40e55da853c,EBAY,listing_status
e6ea189e-14f6-4ac4-a2f1-59fb5243d0f4,EBAY,owner_email_address
e96c2a08-8d8b-46f2-a4bb-35343acfd5e1,EBAY,owner_email_address
38206fa4-b584-4883-b690-5a884b53adb0,EBAY,listing_price
731118a2-95a8-46cb-a8d8-b8be2ad437da,AMAZON,listing_status
22f500f3-1e0f-4512-a533-65cc9f3678f5,EBAY,owner_email_address
a6ecaa94-4b8f-4ef7-8e3f-c3a55d58a228,EBAY,owner_email_address
b3db6bb6-2844-460c-865f-8d56d9051343,AMAZON,listing_price
2b12868b-6491-47ce-8f7a-b161c9f9501f,AMAZON,upload_time
edd90ac0-7450-474c-bf69-ed55c7c5b933,AMAZON,upload_time
f50d9573-65f4-47c8-bbeb-b0524927dbd1,EBAY,upload_time
c9971dcf-f8b0-4aae-b4f4-bdb19ed1b561,EBAY,owner_email_address
fc42d26e-04a2-4fa8-a5d8-051d3ae19f0a,AMAZON,owner_email_address
d604f9ce-e155-4592-acf3-77586f5d7ac4,AMAZON,listing_status
c57cd0e9-6edf-41c2-ac4a-85b4d74e38da,AMAZON,upload_time
ec1deb36-de9f-41ba-a661-16e63937f675,AMAZON,upload_time
6deae304-7c32-4616-a0d1-44d11340bf67,EBAY,listing_price
6f12309b-5234-4d0d-b803-583638948009,EBAY,listing_status
f53ec045-6691-4cca-b52c-667b35e9e87f,AMAZON,owner_email_address
950189cc-694b-4623-8f00-a9c0c50cc383,AMAZON,listing_status
0bff2103-0a9d-4d62-8579-5e9be0777994,EBAY,owner_email_address
4f49952d-93d2-4ecb-ac01-1d0e234b4a70,AMAZON,upload_time
0cc104a0-846d-47d1-b6be-83dcfd6ffefb,AMAZON,listing_price
d045ed59-7008-43a0-808b-6d45107f9209,EBAY,listing_status
1ee72cfb-cd55-46bd-aac0-9d4d28e32203,AMAZON,listing_status
86fd3460-6cd6-4c18-bd38-76ca36a91f61,EBAY,listing_status
b11f9ffb-dc1e-4271-8929-1df2bd2339a6,AMAZON,listing_price
d66b1f69-eb62-4dbb-acf1-00e6e21f02b9,EBAY,listing_status
900b5dc0-d777-425a-8975-8f0e72a8c415,AMAZON,listing_price
20a5b8cb-0723-45a9-86e5-81415d6d0fb8,EBAY,listing_price
059e9ca8-61d6-4e30-a586-7165716c62ee,EBAY,owner_email_address
cbed8dd1-1558-412f-8eb1-3d4072217e42,EBAY,listing_status
36e34089-c4ea-4a35-b7de-7e11f8481f62,AMAZON,upload_time
cbf898db-da6b-4cc3-a236-134aa9defec3,AMAZON,owner_email_address
e315ceae-ea03-41be-ac0a-1c9664603ab2,AMAZON,listing_price
17768061-4f53-493d-8e7d-d6a4ebc1b888,EBAY,owner_email_address
94085788-038d-43fe-84cb-4195115fbd2b,AMAZON,owner_email_address
eafe6364-41c6-40fe-ad4a-4bb3a62d798e,AMAZON,listing_price
f282c955-11e7-4596-8cca-b83e3e7f9578,EBAY,upload_time
181cec91-b7bf-4feb-aba2-0538b19ec0fb,EBAY,upload_time
8d6e3d7c-2596-4c30-9f73-74c8d4b3d055,EBAY,listing_status
e15af925-b8e9-4f03-a571-d2e618208f80,EBAY,listing_price
d26bfc5a-d83e-4781-9bf4-bccb442bd245,AMAZON,listing_price
443bb503-a4c7-4197-ac05-06c546e4d0d1,AMAZON,listing_status
0c8e32aa-cf8f-4dd1-bf25-89f1e4600eda,AMAZON,owner_email_address
3befbe9d-8079-4432-8150-1eae994aa986,AMAZON,listing_price
20705777-d033-419b-943a-205716cef63f,EBAY,upload_time
55b57a53-c5ea-4f63-b756-83a70706ba63,AMAZON,upload_time
02c374e6-cde4-48de-98be-1af4eeac47a0,EBAY,listing_status
f1f030f9-c015-40ae-917a-461054d4b20e,AMAZON,listing_price
b85bdebd-67a5-4212-a5eb-49c08cb41441,EBAY,listing_price
cdb4ae27-5ffe-49a9-8cf5-424ce793763d,EBAY,owner_email_address
756d2515-30fe-4394-8ec4-e6ac9dfcabff,AMAZON,owner_email_address
89bb952a-286e-484c-ba9a-c5db5f0ee430,EBAY,listing_price
b580e399-6dde-4007-859c-7d366a00f322,EBAY,listing_status
24b549d7-a58b-4525-9337-29afb46e12ad,EBAY,owner_email_address
9c61fb31-7aaa-48fe-beb4-655175bc0040,AMAZON,owner_email_address
17691034-5b40-412a-83fa-1a57370ba39a,EBAY,listing_price
bcd5620a-df71-4da7-8cee-8b59c496b007,EBAY,owner_email_address
e55389d5-4631-4504-a04b-168566fe84ff,AMAZON,listing_price
9bb350fc-eb78-4ce6-831b-b1ebbfa03e3e,AMAZON,owner_email_address
e39520b5-8808-4d0b-8cab-7f72844c177b,AMAZON,upload_time
a373cff4-4675-42b2-be98-e87f8536d0fe,EBAY,owner_email_address
fac691e4-f66b-43c3-a80f-82ff428fd7ea,AMAZON,listing_status
cca9b9a3-2cfa-4527-be21-1e1ae4ebd8b6,AMAZON,listing_price
0ede1d7d-a3c1-44ec-b12c-06633fa57f20,EBAY,upload_time
f23bf65b-0e02-4d6d-9b8b-e5ba5fc66e79,AMAZON,listing_status
3c5312b4-75ea-4af7-b295-f7f518a111ae,EBAY,listing_status
119dbc42-2d85-4972-9b45-a26b93ac157d,AMAZON,upload_time
69a9d6a6-e9bc-4b35-a300-d141a880ceaf,AMAZON,listing_price
ea00a5f6-4e31-4b93-ad36-c74713b31a73,EBAY,listing_price
2603dd89-438c-4c26-b8e0-b0d7871e85f9,EBAY,upload_time
9372bbfc-0758-4dae-9e07-50ce97fb3781,EBAY,listing_price
f03a3e50-f93a-43e1-bc0f-d19c705cc89d,EBAY,owner_email_address
1e7b0055-1d29-4eea-9d4e-f24b784764e5,EBAY,listing_price
e8130b15-f9f3-44e3-b815-27207bb74457,AMAZON,listing_price
71cddded-0ebe-4a34-98e7-f7440dae238c,EBAY,upload_time
dde4faf2-018e-4d16-8348-fa656a51010b,EBAY,upload_time
53cc03bb-1a51-47c0-9e38-7ab4935ec147,EBAY,listing_status
22f8da68-61c7-47e3-9a33-d6a9b3766f37,AMAZON,listing_price
ee2eb363-21f9-4c74-b981-190592fced49,EBAY,listing_price
bad3fe44-ba91-45c8-8bae-13f47b57d44d,EBAY,listing_status
1aa7bf91-c66f-4c4a-beaa-fff65f5a4f9c,AMAZON,listing_status
12e3067b-50b1-4ee7-a3f3-dc1e4c7a065d,AMAZON,listing_price
c810f46d-203a-4262-bc71-4dc5a39e8004,AMAZON,listing_price
a6e4a1e3-a65e-46a4-8da4-afadb83f0787,EBAY,upload_time
a3cc0796-9c77-4f09-b431-b096e1bf0365,AMAZON,listing_status
718010ad-3537-41ae-85e2-892ffcc749a5,EBAY,upload_time
04a8c38b-465f-489e-b31f-6c90dd90e6b9,EBAY,listing_price
7a02d32e-5f14-4256-b03b-30e4930683b7,AMAZON,owner_email_address
c5f6aad0-5a7e-4fd3-917e-3379a6c02390,AMAZON,listing_status
9d6e3f64-4e23-4098-b31f-4ecbc356d8de,AMAZON,listing_status
ed50e134-5c4e-4ff7-803c-d66b751e0773,EBAY,listing_price
56321f95-8687-444f-bb90-8283bc02dc94,EBAY,listing_status
03ab1650-1130-41e1-9f66-6a2be136973d,EBAY,listing_price
42313974-8e8b-4faf-8400-3ec72e7dac8d,AMAZON,listing_price
cde4946e-16ca-4a51-8769-3635cdb9d223,AMAZON,owner_email_address
fb914aa0-effe-4879-9049-abef1e0ea052,EBAY,owner_email_address
4ab3b716-4c29-4f4f-9a5d-dd81d4a417d0,EBAY,owner_email_address
00798cab-0dca-4d12-b9ec-ec18b0f277b2,AMAZON,listing_price
79c052ea-05e0-489b-a6dc-f1eaa3d85f61,AMAZON,upload_time
afec8239-1b41-4b3d-99af-3f9036495f5b,AMAZON,listing_status
a957bf4d-c429-49f5-8a05-b28c6f694f5d,AMAZON,owner_email_address
144108bb-6ce2-4752-be2e-2e0e083542f4,AMAZON,listing_status
3318ac5f-8e79-4e2c-8f51-4f3d402663f7,AMAZON,owner_email_address
909ad65f-0bc8-4401-a5ea-fbfcfba84582,EBAY,listing_price
c72f0df2-cbc0-4fce-b5e4-2a215c2f181f,AMAZON,listing_price
8760197a-2116-4ee7-94b8-ea9bcb8f8f15,AMAZON,owner_email_address
498befd1-8465-44b0-bfba-750706f67181,EBAY,listing_status
2f9b3bab-7699-41f8-a72e-e58a028919d2,EBAY,upload_time
efbc5402-d28a-4230-8001-2b09a84ac312,AMAZON,owner_email_address
